fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g
2705641,"Ice cream bar, chocolate",Survey (FNDDS),329,4.41,25.17,23.89,1.5,
2705638,"Ice cream bar, vanilla",Survey (FNDDS),358,2.11,37.12,25.26,1.1,
2705639,"Ice cream bar, vanilla, chocolate coated",Survey (FNDDS),331,4.1,24.5,24.1,0.8,
2707877,Ice cream cake,Survey (FNDDS),283,2.95,39.28,12.67,0.5,
2705640,Ice cream candy bar,Survey (FNDDS),323,4.4,30.9,20.2,0.6,
2705655,"Ice cream cone, chocolate, prepackaged",Survey (FNDDS),353,5.35,34.62,21.8,1.4,
2705647,"Ice cream cone, NFS",Survey (FNDDS),229,3.75,28.47,11.13,0.9,
2705648,"Ice cream cone, scooped, chocolate",Survey (FNDDS),224,3.97,30.23,10.84,1.3,
2705649,"Ice cream cone, scooped, chocolate, waffle cone",Survey (FNDDS),227,4.04,31.49,10.58,1.2,
2705645,"Ice cream cone, scooped, vanilla",Survey (FNDDS),215,3.68,25.82,10.84,0.8,
2705646,"Ice cream cone, scooped, vanilla, waffle cone",Survey (FNDDS),218,3.76,27.16,10.58,0.8,
2705651,"Ice cream cone, soft serve, chocolate",Survey (FNDDS),196,5.12,27.83,7.18,0.9,
2705653,"Ice cream cone, soft serve, chocolate, waffle cone",Survey (FNDDS),200,5.17,29.14,6.99,0.9,
2705650,"Ice cream cone, soft serve, vanilla",Survey (FNDDS),189,4.91,31.44,4.91,0.4,
2705652,"Ice cream cone, soft serve, vanilla, waffle cone",Survey (FNDDS),193,4.96,32.67,4.77,0.4,
2705654,"Ice cream cone, vanilla, prepackaged",Survey (FNDDS),354,5.21,34.38,21.88,1,
2705644,Ice cream cookie sandwich,Survey (FNDDS),317,4.61,43.35,14.11,1.7,
2705643,"Ice cream sandwich, chocolate",Survey (FNDDS),270,4.5,39.33,11.8,1.8,
2705642,"Ice cream sandwich, vanilla",Survey (FNDDS),264,4.28,35.88,11.8,1.4,
2705657,"Ice cream soda, chocolate",Survey (FNDDS),87,1,15.23,2.9,0.3,
2705656,"Ice cream soda, flavors other than chocolate",Survey (FNDDS),85,0.92,14.02,2.9,0.2,
2705662,"Ice cream sundae, caramel topping",Survey (FNDDS),213,2.95,30.63,9.18,0.5,
2705659,"Ice cream sundae, fruit topping",Survey (FNDDS),221,2.72,32.7,9.2,0.7,
2705661,"Ice cream sundae, hot fudge topping",Survey (FNDDS),243,3.7,31.94,11.16,1.1,
2705658,"Ice cream sundae, NFS",Survey (FNDDS),243,3.7,31.94,11.16,1.1,
2705632,"Ice cream, chocolate",Survey (FNDDS),216,3.8,28.2,11,1.2,
2705633,"Ice cream, chocolate, with additional ingredients",Survey (FNDDS),249,3.93,34.39,11.76,1.5,
2705663,"Ice cream, fried",Survey (FNDDS),282,3.94,32.77,15.16,1.2,
2705629,"Ice cream, NFS",Survey (FNDDS),221,3.57,26.36,11.3,0.8,
2705635,"Ice cream, soft serve, chocolate",Survey (FNDDS),187,5,25.7,7.19,0.8,
2705634,"Ice cream, soft serve, vanilla",Survey (FNDDS),180,4.78,29.46,4.83,0.3,
2705630,"Ice cream, vanilla",Survey (FNDDS),207,3.5,23.6,11,0.7,
2705631,"Ice cream, vanilla, with additional ingredients",Survey (FNDDS),242,3.67,30.51,11.76,1,
2710428,"Iced Coffee, brewed",Survey (FNDDS),1,0.09,0,0.02,0,
2710429,"Iced Coffee, brewed, decaffeinated",Survey (FNDDS),0,0.08,0,0,0,
2710430,"Iced Coffee, pre-lightened and pre-sweetened",Survey (FNDDS),31,0.25,4.94,1.12,0,
2710512,Iced Tea / Lemonade juice drink,Survey (FNDDS),34,0.2,9.15,0.05,0.3,
2710514,"Iced Tea / Lemonade juice drink, diet",Survey (FNDDS),2,0,0.57,0,0,
2710513,"Iced Tea / Lemonade juice drink, light",Survey (FNDDS),21,0.22,6.12,0.04,0.3,
2710290,"Icing, chocolate",Survey (FNDDS),397,1.1,63.2,17.6,0.9,
2710291,"Icing, white",Survey (FNDDS),418,0,67.89,16.23,0,
2708346,Idli,Survey (FNDDS),128,6.36,24.98,0.35,5.8,
2705777,Imitation cheese,Survey (FNDDS),390,25,1,32,0,
2706568,Imitation crab meat,Survey (FNDDS),95,7.62,15,0.46,0.5,
2710814,Industrial oil as ingredient in food,Survey (FNDDS),892,0,0,100,0,
2705583,"Infant formula, amino acids",Survey (FNDDS),66,1.8,7.21,3.36,0,
2705539,"Infant formula, Enfamil AR, powder, made with water",Survey (FNDDS),65,1.6,7.43,3.24,0,
2705538,"Infant formula, Enfamil AR, ready-to-feed",Survey (FNDDS),65,1.6,7.43,3.24,0,
2705543,"Infant formula, Enfamil Gentlease, powder, made with baby water",Survey (FNDDS),67,1.51,7.31,3.49,0,
2705542,"Infant formula, Enfamil Gentlease, powder, made with bottled water",Survey (FNDDS),67,1.51,7.31,3.49,0,
2705541,"Infant formula, Enfamil Gentlease, powder, made with tap water",Survey (FNDDS),67,1.51,7.31,3.49,0,
2705540,"Infant formula, Enfamil Gentlease, ready-to-feed",Survey (FNDDS),67,1.51,7.31,3.49,0,
2705537,"Infant formula, Enfamil Infant, powder, made with baby water",Survey (FNDDS),66,1.4,7.38,3.49,0,
2705536,"Infant formula, Enfamil Infant, powder, made with bottled water",Survey (FNDDS),66,1.4,7.38,3.49,0,
2705535,"Infant formula, Enfamil Infant, powder, made with tap water",Survey (FNDDS),66,1.4,7.38,3.49,0,
2705534,"Infant formula, Enfamil Infant, ready-to-feed",Survey (FNDDS),66,1.4,7.38,3.49,0,
2705580,"Infant formula, Enfamil Nutramigen, powder, made with water",Survey (FNDDS),67,1.82,6.94,3.49,0,
2705579,"Infant formula, Enfamil Nutramigen, ready-to-feed",Survey (FNDDS),67,1.82,6.94,3.49,0,
2705582,"Infant formula, Enfamil Pregestimil, powder, made with water",Survey (FNDDS),67,1.81,6.76,3.62,0,
2705581,"Infant formula, Enfamil Pregestimil, ready-to-feed",Survey (FNDDS),67,1.81,6.76,3.62,0,
2705568,"Infant formula, Enfamil ProSobee, powder, made with baby water",Survey (FNDDS),66,1.64,7.07,3.49,0,
2705567,"Infant formula, Enfamil ProSobee, powder, made with bottled water",Survey (FNDDS),66,1.64,7.07,3.49,0,
2705566,"Infant formula, Enfamil ProSobee, powder, made with tap water",Survey (FNDDS),66,1.64,7.07,3.49,0,
2705565,"Infant formula, Enfamil ProSobee, ready-to-feed",Survey (FNDDS),66,1.64,7.07,3.49,0,
2705533,"Infant formula, Enfamil, NFS",Survey (FNDDS),66,1.43,7.36,3.49,0,
2705553,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with baby water",Survey (FNDDS),66,1.45,7.3,3.34,0,
2705552,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with bottled water",Survey (FNDDS),66,1.45,7.3,3.34,0,
2705551,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with tap water",Survey (FNDDS),66,1.45,7.3,3.34,0,
2705550,"Infant formula, Gerber Good Start Gentle, Stage 1, ready-to-feed",Survey (FNDDS),66,1.45,7.3,3.34,0,
2705554,"Infant formula, Gerber Good Start Gentle, Stage 2",Survey (FNDDS),66,1.45,7.3,3.34,0,
2705577,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with baby water",Survey (FNDDS),64,1.6,7.12,3.28,0,
2705576,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with bottled water",Survey (FNDDS),64,1.6,7.12,3.28,0,
2705575,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with tap water",Survey (FNDDS),64,1.6,7.12,3.28,0,
2705574,"Infant formula, Gerber Good Start Soy, Stage 1, ready-to-feed",Survey (FNDDS),64,1.6,7.12,3.28,0,
2705549,"Infant formula, Gerber, NFS",Survey (FNDDS),65,1.49,7.26,3.33,0,
2705584,"Infant formula, low iron",Survey (FNDDS),66,1.43,6.9,3.6,0,
2705518,"Infant formula, NFS",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705558,"Infant formula, organic, powder, made with water",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705559,"Infant formula, organic, ready-to-feed",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705556,"Infant formula, premature, powder, made with water",Survey (FNDDS),71,1.96,7.34,3.78,0,
2705557,"Infant formula, premature, ready-to-feed",Survey (FNDDS),71,1.96,7.34,3.78,0,
2705525,"Infant formula, Similac Advance, powder, made with baby water",Survey (FNDDS),66,1.37,6.87,3.62,0,
2705524,"Infant formula, Similac Advance, powder, made with bottled water",Survey (FNDDS),66,1.37,6.87,3.62,0,
2705523,"Infant formula, Similac Advance, powder, made with tap water",Survey (FNDDS),66,1.37,6.87,3.62,0,
2705522,"Infant formula, Similac Advance, ready-to-feed",Survey (FNDDS),66,1.37,6.87,3.62,0,
2705521,"Infant formula, Similac Alimentum, powder, made with water",Survey (FNDDS),67,1.8,6.77,3.63,0,
2705520,"Infant formula, Similac Alimentum, ready-to-feed",Survey (FNDDS),67,1.8,6.77,3.63,0,
2705573,"Infant formula, Similac for Diarrhea",Survey (FNDDS),66,1.76,6.67,3.6,0.7,
2705531,"Infant formula, Similac for Spit-Up, powder, made with water",Survey (FNDDS),65,1.38,6.9,3.48,0,
2705530,"Infant formula, Similac for Spit-Up, ready-to-feed",Survey (FNDDS),65,1.38,6.9,3.48,0,
2705572,"Infant formula, Similac Isomil Soy, powder, made with baby water",Survey (FNDDS),65,1.58,6.73,3.53,0,
2705571,"Infant formula, Similac Isomil Soy, powder, made with bottled water",Survey (FNDDS),65,1.58,6.73,3.53,0,
2705570,"Infant formula, Similac Isomil Soy, powder, made with tap water",Survey (FNDDS),65,1.58,6.73,3.53,0,
2705569,"Infant formula, Similac Isomil Soy, ready-to-feed",Survey (FNDDS),65,1.58,6.73,3.53,0,
2705529,"Infant formula, Similac Sensitive, powder, made with baby water",Survey (FNDDS),65,1.4,6.99,3.53,0,
2705528,"Infant formula, Similac Sensitive, powder, made with bottled water",Survey (FNDDS),65,1.4,6.99,3.53,0,
2705527,"Infant formula, Similac Sensitive, powder, made with tap water",Survey (FNDDS),65,1.4,6.99,3.53,0,
2705526,"Infant formula, Similac Sensitive, ready-to-feed",Survey (FNDDS),65,1.4,6.99,3.53,0,
2705519,"Infant formula, Similac, NFS",Survey (FNDDS),65,1.37,6.9,3.6,0,
2705564,"Infant formula, store brand, added rice",Survey (FNDDS),65,1.49,7.17,3.36,0,
2705562,"Infant formula, store brand, advantage or tender, powder, made with baby water",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705561,"Infant formula, store brand, advantage or tender, powder, made with bottled water",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705560,"Infant formula, store brand, advantage or tender, powder, made with tap water",Survey (FNDDS),66,1.38,7.12,3.56,0,
2705563,"Infant formula, store brand, gentle or sensitivity",Survey (FNDDS),66,1.46,7.15,3.51,0,
2705578,"Infant formula, store brand, soy",Survey (FNDDS),66,1.61,6.9,3.51,0,
2707796,"Injera, Ethiopian bread",Survey (FNDDS),93,2.55,19.39,0.68,2.8,
2710234,"Italian dressing, fat free",Survey (FNDDS),47,0.97,8.75,0.87,0.6,
2710224,"Italian dressing, light",Survey (FNDDS),102,0.39,9.99,6.68,0,
2710203,"Italian dressing, made with vinegar and oil",Survey (FNDDS),240,0.41,12.12,21.12,0,
2710317,Italian Ice,Survey (FNDDS),128,0.4,32.6,0,0,
2710318,"Italian Ice, no sugar added",Survey (FNDDS),24,0,5.92,0,0,
2707051,Italian sandwich on wheat,Survey (FNDDS),308,16.42,17.53,18.92,2,
2707050,Italian sandwich on white,Survey (FNDDS),309,15.7,18.9,18.78,0.8,
2707052,"Italian sandwich or sub, restaurant",Survey (FNDDS),313,16.23,16.42,20.05,0.7,
2706189,Italian sausage,Survey (FNDDS),317,18.2,2.15,26.2,0,
2707054,Italian sausage sandwich on wheat,Survey (FNDDS),293,15.18,21.38,16.32,2.4,
2707053,Italian sausage sandwich on white,Survey (FNDDS),300,14.45,23.47,16.29,0.8,
2710635,Jagerbomb,Survey (FNDDS),102,0.34,15.97,0.03,0,
2710037,"Jai, Monk's Food",Survey (FNDDS),60,4.25,7.72,1.86,1.7,
2710301,Jam,Survey (FNDDS),278,0.37,68.86,0.07,1.1,
2710306,"Jam or jelly, fruit juice sweetened",Survey (FNDDS),212,0,52.93,0,0.9,
2710299,"Jam or jelly, NFS",Survey (FNDDS),261,0.18,67.12,0.03,1,
2710305,"Jam or jelly, reduced sugar",Survey (FNDDS),151,0,37.6,0.1,1.5,
2710304,"Jam or jelly, sugar free",Survey (FNDDS),121,0.55,29.6,0,2.2,
2706727,Jambalaya with meat and rice,Survey (FNDDS),161,13.76,8.65,7.97,0.7,
2710300,Jelly,Survey (FNDDS),266,0.15,69.95,0.02,1,
2709137,"Jelly sandwich, NFS",Survey (FNDDS),267,5.72,57.5,2.16,1.8,
2709139,"Jelly sandwich, on wheat bread",Survey (FNDDS),265,6.9,55.23,2.39,3.6,
2709138,"Jelly sandwich, on white bread",Survey (FNDDS),267,5.72,57.5,2.16,1.8,
2709787,"Jicama, raw",Survey (FNDDS),38,0.72,8.82,0.09,4.9,
2707820,Johnnycake,Survey (FNDDS),277,7.98,43.82,7.46,1.8,
2709603,"Kale, fresh, cooked, fat added",Survey (FNDDS),69,3.05,4.61,4.29,4.3,
2709600,"Kale, fresh, cooked, no added fat",Survey (FNDDS),46,3.13,4.74,1.6,4.4,
2709604,"Kale, frozen, cooked, fat added",Survey (FNDDS),66,2.85,5.14,3.72,2.2,
2709601,"Kale, frozen, cooked, no added fat",Survey (FNDDS),44,2.93,5.28,1.21,2.3,
2709602,"Kale, NS as to form, cooked",Survey (FNDDS),69,3.05,4.61,4.29,4.3,
2709599,"Kale, raw",Survey (FNDDS),43,2.92,4.42,1.49,4.1,
2710636,Kamikaze,Survey (FNDDS),187,0.06,6.93,0.07,0.1,
2705394,Kefir,Survey (FNDDS),52,3.59,7.48,0.96,0,
2709733,Ketchup,Survey (FNDDS),109,1.08,27.1,0.32,0.3,
2709734,"Ketchup, reduced sodium",Survey (FNDDS),101,1.04,27.4,0.1,0.3,
2708716,"Kibby, Puerto Rican style",Survey (FNDDS),168,8.76,17.99,7.2,3.1,
2706157,Kidney,Survey (FNDDS),157,27.05,0,4.61,0,
2709034,Kidney beans and brown rice,Survey (FNDDS),155,5.81,23.02,4.63,4.5,
2708987,"Kidney beans and rice, from fast food / restaurant",Survey (FNDDS),179,5.72,23.17,7.07,4.2,
2708993,Kidney beans and white rice,Survey (FNDDS),158,5.9,23.91,4.29,4.3,
2707386,Kidney beans with meat,Survey (FNDDS),173,10.46,18.33,6.78,5.9,
2707382,"Kidney beans, from canned, fat added",Survey (FNDDS),186,8.37,23.79,6.82,7.7,
2707383,"Kidney beans, from canned, no added fat",Survey (FNDDS),135,8.7,24.72,0.6,8,
2707384,"Kidney beans, from canned, reduced sodium",Survey (FNDDS),186,8.37,23.79,6.82,8.5,
2707380,"Kidney beans, from dried, fat added",Survey (FNDDS),177,8.06,21.19,6.97,6.9,
2707381,"Kidney beans, from dried, no added fat",Survey (FNDDS),126,8.62,22.66,0.5,7.4,
2707385,"Kidney beans, from fast food / restaurant",Survey (FNDDS),195,7.81,20.54,9.46,6.7,
2707379,"Kidney beans, NFS",Survey (FNDDS),177,8.06,21.19,6.97,6.9,
2710077,Kimchi,Survey (FNDDS),15,1.1,2.4,0.5,1.6,
2709239,"Kiwi fruit, raw",Survey (FNDDS),64,1.06,14,0.44,3,
2708723,Knish,Survey (FNDDS),345,10.51,31.92,19.73,1.1,
2706181,Knockwurst,Survey (FNDDS),307,11.1,3.2,27.7,0,
2709934,"Kohlrabi, cooked",Survey (FNDDS),51,1.72,6.26,2.75,3.6,
2709788,"Kohlrabi, raw",Survey (FNDDS),27,1.7,6.2,0.1,3.6,
2710228,Korean dressing or marinade,Survey (FNDDS),348,3.17,12.66,31.41,0.5,
2709167,"Kumquat, raw",Survey (FNDDS),71,1.88,15.9,0.86,6.5,
2706743,Kung Pao beef,Survey (FNDDS),216,17.93,4.55,14.44,1,
2706796,Kung pao chicken,Survey (FNDDS),129,9.76,6.87,6.98,1.5,
2706763,Kung Pao pork,Survey (FNDDS),219,16.89,4.55,14.76,1,
2706857,Kung Pao shrimp,Survey (FNDDS),173,13.94,5.32,10.74,1,
2710351,"Ladoo, round ball",Survey (FNDDS),411,6.92,46.74,22.25,4,
2706524,Lamb or mutton and noodles with gravy,Survey (FNDDS),141,6.8,15.63,5.48,0.7,
2706522,Lamb or mutton and potatoes with gravy,Survey (FNDDS),129,5.13,12.53,6.46,1,
2706523,Lamb or mutton and potatoes with tomato-based sauce,Survey (FNDDS),126,5.26,12.48,6.22,1.5,
2706521,Lamb or mutton loaf,Survey (FNDDS),192,14.05,7.44,11.58,0.3,
2706413,Lamb or mutton with gravy,Survey (FNDDS),219,17.29,1.58,15.37,0,
2706658,"Lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",Survey (FNDDS),133,5.02,15.2,5.5,0.8,
2706656,"Lamb or mutton, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",Survey (FNDDS),136,5.05,16.34,5.51,0.7,
2706657,"Lamb or mutton, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",Survey (FNDDS),130,5.13,15.15,5.31,1.1,
2706780,"Lamb shish kabob with vegetables, excluding potatoes",Survey (FNDDS),162,12.02,5.06,10.28,0.8,
2705906,"Lamb, chop",Survey (FNDDS),264,27.36,0,16.27,0,
2705907,"Lamb, ground",Survey (FNDDS),281,24.55,0,19.49,0,
2705905,"Lamb, NS as to cut",Survey (FNDDS),292,24.32,0,20.77,0,
2709605,"Lambsquarter, cooked",Survey (FNDDS),54,3.11,4.85,3.22,2,
2710166,Lard,Survey (FNDDS),902,0,0,100,0,
2708756,Lasagna with chicken or turkey,Survey (FNDDS),205,13.74,14.01,10.37,1,
2708750,Lasagna with meat,Survey (FNDDS),139,7.45,16.17,4.97,1.6,
2708755,Lasagna with meat and spinach,Survey (FNDDS),207,13.33,13.76,10.79,1.1,
2708751,"Lasagna with meat, canned",Survey (FNDDS),97,3.24,13.26,3.41,1.5,
2708752,"Lasagna with meat, from restaurant",Survey (FNDDS),185,10.83,11.36,10.69,1.5,
2708754,"Lasagna with meat, frozen",Survey (FNDDS),124,6.63,14.39,4.42,1.4,
2708753,"Lasagna with meat, home recipe",Survey (FNDDS),206,13.63,13.1,10.92,1.1,
2708758,"Lasagna, meatless",Survey (FNDDS),130,6.54,13.84,5.33,1.7,
2708759,"Lasagna, meatless, with vegetables",Survey (FNDDS),188,11.2,14.52,9.38,1.2,
2708757,"Lasagna, with chicken or turkey, and spinach",Survey (FNDDS),201,13.51,13.76,10.14,1.1,
2706873,Lau lau,Survey (FNDDS),140,15.25,0,8.32,0,
2707401,Layer dip,Survey (FNDDS),146,5.41,6.67,11.33,2.1,
2709935,Leeks,Survey (FNDDS),88,1.57,14.74,3.05,1.9,
2709553,Lefse,Survey (FNDDS),218,4.37,36.39,6.34,2,
2709182,"Lemon juice, 100%, canned or bottled",Survey (FNDDS),17,0.45,5.62,0.07,0.7,
2709181,"Lemon juice, 100%, freshly squeezed",Survey (FNDDS),22,0.35,6.9,0.24,0.3,
2709180,"Lemon juice, 100%, NS as to form",Survey (FNDDS),22,0.35,6.9,0.24,0.3,
2709169,Lemon pie filling,Survey (FNDDS),354,4.71,68.92,6.93,0.4,
2709168,"Lemon, raw",Survey (FNDDS),29,1.1,9.32,0.3,2.8,
2710170,Lemon-butter sauce,Survey (FNDDS),671,0.8,0.74,74,0,
2710572,"Lemonade, frozen concentrate, not reconstituted",Survey (FNDDS),196,0.22,49.89,0.7,0.3,
2710571,"Lemonade, fruit flavored drink",Survey (FNDDS),25,0,6.55,0.07,0,
2710570,"Lemonade, fruit juice drink",Survey (FNDDS),46,0,12.08,0,0,
2710592,"Lemonade, fruit juice drink, light",Survey (FNDDS),21,0,5,0,0,
2707431,Lentil curry,Survey (FNDDS),111,3.68,12.33,5.65,3.4,
2707432,Lentil curry with rice,Survey (FNDDS),118,3.28,18.6,3.5,2.2,
2707426,"Lentils, from canned",Survey (FNDDS),166,8.36,18.66,6.84,7.3,
2707424,"Lentils, from dried, fat added",Survey (FNDDS),166,8.38,18.71,6.86,7.3,
2707425,"Lentils, from dried, no added fat",Survey (FNDDS),115,8.97,20.01,0.38,7.9,
2707423,"Lentils, NFS",Survey (FNDDS),166,8.38,18.71,6.86,7.3,
2709791,"Lettuce, arugula, raw",Survey (FNDDS),25,2.58,3.65,0.66,1.6,
2709790,"Lettuce, Boston, raw",Survey (FNDDS),18,0.88,3.26,0.11,0.9,
2709949,"Lettuce, cooked",Survey (FNDDS),49,1.06,4.21,3.11,1.5,
2710250,"Lettuce, for use on a sandwich",Survey (FNDDS),20,0.92,3.69,0.1,1.3,
2709789,"Lettuce, raw",Survey (FNDDS),20,0.92,3.69,0.1,1.3,
2709823,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",Survey (FNDDS),23,1.19,4.09,0.19,1.3,
2709822,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",Survey (FNDDS),24,1.07,4.58,0.2,1.5,
2709824,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),54,1.29,5.5,3.39,2.7,
2709825,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),91,4.94,4.2,6.08,1.2,
2709827,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),71,4.24,3.7,4.36,1.2,
2709826,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",Survey (FNDDS),50,3.4,3.88,2.31,1.2,
2709828,"Lettuce, wilted, with bacon dressing",Survey (FNDDS),84,2.77,3.44,6.31,1,
2705512,Licuado or Batido,Survey (FNDDS),75,2.33,13.15,1.45,0.6,
2705672,"Light ice cream bar, chocolate",Survey (FNDDS),240,3.31,19.74,16.86,1,
2705670,"Light ice cream bar, vanilla",Survey (FNDDS),236,3.23,18.76,16.65,0.1,
2705671,"Light ice cream bar, vanilla, chocolate coated",Survey (FNDDS),236,3.39,19.15,16.62,0.5,
2705676,"Light ice cream cone, chocolate, prepackaged",Survey (FNDDS),227,5.32,34.87,7.56,1.3,
2705675,"Light ice cream cone, vanilla, prepackaged",Survey (FNDDS),223,5.41,34.23,7.3,0.7,
2705669,"Light ice cream sandwich, chocolate",Survey (FNDDS),243,4.85,37.86,8.4,1.5,
2705668,"Light ice cream sandwich, vanilla",Survey (FNDDS),239,4.93,37.26,8.15,1,
2705666,"Light ice cream, chocolate",Survey (FNDDS),180,4.27,26.24,6.46,0.8,
2705664,"Light ice cream, NFS",Survey (FNDDS),174,4.38,25.44,6.14,0.2,
2705665,"Light ice cream, vanilla",Survey (FNDDS),174,4.38,25.44,6.14,0.2,
2710008,"Lima beans and corn, cooked, fat added",Survey (FNDDS),112,4.18,18.7,3.04,3.7,
2710007,"Lima beans and corn, cooked, no added fat",Survey (FNDDS),92,4.3,19.25,0.5,3.8,
2709850,"Lima beans, from canned",Survey (FNDDS),122,5.86,18.62,2.86,5.1,
2707369,"Lima beans, from dried",Survey (FNDDS),165,7.25,19.4,6.86,6.5,
2709849,"Lima beans, from frozen, fat added",Survey (FNDDS),123,5.88,18.71,2.88,5.1,
2709848,"Lima beans, from frozen, no added fat",Survey (FNDDS),103,6.05,19.26,0.34,5.3,
2707368,"Lima beans, NFS",Survey (FNDDS),165,7.25,19.4,6.86,6.5,
2709185,"Lime juice, 100%, canned or bottled",Survey (FNDDS),21,0.25,6.69,0.23,0.4,
2709184,"Lime juice, 100%, freshly squeezed",Survey (FNDDS),25,0.42,8.42,0.07,0.4,
2709183,"Lime juice, 100%, NS as to form",Survey (FNDDS),25,0.42,8.42,0.07,0.4,
2709306,Lime souffle,Survey (FNDDS),328,8.82,39.83,15.02,0.8,
2709170,"Lime, raw",Survey (FNDDS),30,0.7,10.54,0.2,2.8,
2710623,Liqueur,Survey (FNDDS),279,0,33.2,0.11,0,
2710625,"Liqueur, coffee flavored",Survey (FNDDS),336,0.1,46.8,0.3,0,
2710624,"Liqueur, cream",Survey (FNDDS),296,0.15,33.48,2.74,0,
2706153,"Liver, beef",Survey (FNDDS),174,26.31,5.12,4.64,0,
2706876,"Liver, beef or calves, and onions",Survey (FNDDS),129,16.68,6.97,3.6,0.5,
2706154,"Liver, chicken",Survey (FNDDS),189,20.02,6.48,8.69,0.2,
2706155,"Liver, paste or pate",Survey (FNDDS),201,13.45,6.55,13.1,0,
2706875,"Livers, chicken, chopped, with eggs and onion",Survey (FNDDS),226,12.89,2.87,17.69,0.4,
